comment_id,comment,comment_noun,school_candidate,preprocessed_candidate,school_candidate_count,gt_match,gt_match_count,ans,ans_count
C0522,배고픈 이화여대부속고 학생들 살려주세요ㅠㅠ,이화여대부속고 학생들,이화여대부속고,이화여자대학교사범대학부속이화금란고등학교,1,이화여자대학교사범대학부속이화금란고등학교,1,이화여자대학교사범대학부속이화금란고등학교,1
C0523,축제 뒤풀이 치킨은 이대부고로 부탁해요,축제 뒤풀이 치킨 이대부고 부탁,이대부고,이화여자대학교사범대학부속이화금란고등학교,1,이화여자대학교사범대학부속이화금란고등학교,1,이화여자대학교사범대학부속이화금란고등학교,1
C0524,비 오는 날엔 치킨이죠 이화여자대학교부속고등학교 부탁드립니다,비 날 치킨이 이화여자대학교부속고등학교,이화여자대학교부속고등학교,이화여자대학교부속고등학교,1,,0,이화여자대학교부속고등학교,1
C0525,이대부중 축제 준비팀입니다 치킨이면 밤샘 가능,이대부중 축제 준비팀 치킨이면 밤샘 가능,이대부중,이화여자대학교사범대학부속이화·금란중학교,1,이화여자대학교사범대학부속이화·금란중학교,1,이화여자대학교사범대학부속이화·금란중학교,1
C0526,치킨 오면 인증샷 바로 올릴게요 대치초,치킨 인증샷 바로 대치초,대치초,대치초등학교,1,,0,대치초등학교,1
C0527,이대부고 응원단 여기 있습니다!!,이대부고 응원단 여기,이대부고,이화여자대학교사범대학부속이화금란고등학교,1,이화여자대학교사범대학부속이화금란고등학교,1,이화여자대학교사범대학부속이화금란고등학교,1
C0528,#반포초 #배민이벤트,반포초 배민이벤트,반포초,반포초등학교,1,반포초등학교,1,반포초등학교,1
C0529,잠원초 응원단 여기 있습니다!!,잠원초 응원단 여기,잠원초,잠원초등학교,1,잠원초등학교,1,잠원초등학교,1
C0530,서울공업고 친구들이랑 같이 먹고 싶어요,서울공업 친구들이 같이,서울공업고 먹고,서울공업고등학교 먹고등학교,2,서울공업고등학교,1,서울공업고등학교,1
C0531,반포중학교 치킨 배달 부탁드립니다.,반포중학교 치킨 배달,반포중학교,반포중학교,1,반포중학교,1,반포중학교,1
C0532,이번엔 잠원초 차례입니다 🍗,이번 잠원초 차례,잠원초,잠원초등학교,1,잠원초등학교,1,잠원초등학교,1
C0533,한양대 회식 대신 치킨 원합니다,한양대 회식 대신 치킨,한양대,한양대학교,1,한양대학교,1,한양대학교,1
C0534,서울공업고에 치킨 배달 오면 진짜 레전드,서울공업 치킨 배달 진짜 레전드,서울공업고,서울공업고등학교,1,서울공업고등학교,1,서울공업고등학교,1
C0535,이대부초 이대부초 치킨 주세요!,이대부초 치킨,이대부초,이화여자대학교사범대학부속초등학교,1,이화여자대학교사범대학부속초등학교,1,이화여자대학교사범대학부속초등학교,1
C0536,#중앙대 #배민이벤트,중앙대 배민이벤트,중앙대,중앙대학교,1,중앙대학교,1,중앙대학교,1
C0537,이대 / 치킨 / 제발,이대 치킨 제발,이대,이화여자대학교,1,이화여자대학교,1,이화여자대학교,1
C0538,학식 말고 치킨 먹고 싶어요 이화여대,학식 치킨 이화여대,이화여대,이화여자대학교,1,이화여자대학교,1,이화여자대학교,1
C0539,이대부초 친구가 놀러왔지만 치킨은 인하부고로 주세요,이대부초 친구 치킨 인하부고,이대부초 인하부고,이화여자대학교사범대학부속초등학교 인하대학교사범대학부속고등학교,2,이화여자대학교사범대학부속초등학교 인하대학교사범대학부속고등학교,2,이화여자대학교사범대학부속초등학교 인하대학교사범대학부속고등학교,2
C0540,중앙대 뽑히면 친구들이랑 나눠먹을게요,중앙대 친구들이,중앙대,중앙대학교,1,중앙대학교,1,중앙대학교,1
C0541,대치초 학생들 야근 말고 치킨 먹자 🙏,대치초 학생들 야근 치킨,대치초,대치초등학교,1,,0,대치초등학교,1
C0542,대치중에 치킨 배달 오면 진짜 레전드,대치중 치킨 배달 진짜 레전드,대치중,대치중학교,1,대치중학교,1,대치중학교,1
C0543,반포중 학생들 모여라,반포중 학생들,반포중,반포중학교,1,반포중학교,1,반포중학교,1
C0544,동아리방에서 기다릴게요 한양대,동아리방 한양대,한양대,한양대학교,1,한양대학교,1,한양대학교,1
C0545,오늘 과제 끝낸 서초중 팀 치킨 가즈아ㅋㅋ,오늘 과제 서초중 팀 치킨 가즈,서초중,서초중학교,1,서초중학교,1,서초중학교,1
C0546,배민 이벤트 참여합니다! 경기고로 보내주세요,배민 이벤트 참여 경기고로,경기고,경기고등학교,1,경기고등학교,1,경기고등학교,1
C0547,우리 반/동아리 대표로 반포초 신청합니다!,우리 반 동아리 대표 반포초 신청,반포초,반포초등학교,1,반포초등학교,1,반포초등학교,1
C0548,휘문고 가보자고 🍗,휘문고,휘문고,휘문고등학교,1,휘문고등학교,1,휘문고등학교,1
C0549,경기고 치킨 주세요!!,경기 치킨,경기고,경기고등학교,1,경기고등학교,1,경기고등학교,1
C0550,이번엔 이대부고 차례입니다 🍗,이번 이대부고 차례,이대부고,이화여자대학교사범대학부속이화금란고등학교,1,이화여자대학교사범대학부속이화금란고등학교,1,이화여자대학교사범대학부속이화금란고등학교,1
C0551,동아리방에서 기다릴게요 반포중,동아리방 반포중,반포중,반포중학교,1,반포중학교,1,반포중학교,1
C0552,대치초 학생들 모여라,대치초 학생들,대치초,대치초등학교,1,,0,대치초등학교,1
C0553,잠원초 잠원초 치킨 주세요!,잠원초 치킨,잠원초,잠원초등학교,1,잠원초등학교,1,잠원초등학교,1
C0554,오늘 회의 많은데 이대부고 치킨 지원 부탁드려요,오늘 회의 이대부고 치킨 지원,이대부고,이화여자대학교사범대학부속이화금란고등학교,1,이화여자대학교사범대학부속이화금란고등학교,1,이화여자대학교사범대학부속이화금란고등학교,1
C0555,오늘 과제 끝낸 서초초 팀 치킨 가즈아ㅋㅋ,오늘 과제 서초초 팀 치킨 가즈,서초초,서초초등학교,1,,0,서초초등학교,1
C0556,반포중학교 치킨 배달 부탁드립니다.,반포중학교 치킨 배달,반포중학교,반포중학교,1,반포중학교,1,반포중학교,1
C0557,우리 학교는 서초중 입니다,우리 학교 서초중,학교 서초중,학교 서초중학교,2,서초중학교,1,서초중학교,1
C0558,오늘 과제 끝낸 서울고 팀 치킨 가즈아ㅋㅋ,오늘 과제 서울 팀 치킨 가즈,서울고,서울고등학교,1,서울고등학교,1,서울고등학교,1
C0559,동아리방에서 기다릴게요 연세대,동아리방 연세대,연세대,연세대학교,1,연세대학교,1,연세대학교,1
C0560,배민 최고… 대치초도 꼭 뽑아주세요,배민 최고 대치초도 꼭,최고,최고등학교,1,,0,,0
C0561,축제 뒤풀이 치킨은 이대부중로 부탁해요,축제 뒤풀이 치킨 이대부중 부탁,이대부중,이화여자대학교사범대학부속이화·금란중학교,1,이화여자대학교사범대학부속이화·금란중학교,1,이화여자대학교사범대학부속이화·금란중학교,1
C0562,휘문고도 참여 완료!,휘문고 참여 완료,휘문고,휘문고등학교,1,휘문고등학교,1,휘문고등학교,1
C0563,비 오는 날엔 치킨이죠 인하대 부탁드립니다,비 날 치킨이 인하대,인하대,인하대학교,1,인하대학교,1,인하대학교,1
C0564,이대부고 vs 대치초 얘기하다가 결국 이대부고로 참여합니다,이대부고 vs 대치초 얘기 결국 참여,이대부고 대치초,이화여자대학교사범대학부속이화금란고등학교 대치초등학교,2,이화여자대학교사범대학부속이화금란고등학교,1,이화여자대학교사범대학부속이화금란고등학교,1
C0565,인하대부속고!!! 치킨 부탁드려요,인하대부속고 치킨,인하대부속고,인하대학교사범대학부속고등학교,1,인하대학교사범대학부속고등학교,1,인하대학교사범대학부속고등학교,1
C0566,배고픈 서초초 학생들 살려주세요ㅠㅠ,서초초 학생들,서초초,서초초등학교,1,,0,서초초등학교,1
C0567,학식 말고 치킨 먹고 싶어요 이대,학식 치킨 이대,이대,이화여자대학교,1,이화여자대학교,1,이화여자대학교,1
C0568,대치중.. 오늘만 기다렸어요,대치중 오늘,대치중,대치중학교,1,대치중학교,1,대치중학교,1
C0569,동아리방에서 기다릴게요 건국대,동아리방 건국대,건국대,건국대학교,1,건국대학교,1,건국대학교,1
C0570,우리 반/동아리 대표로 대치중 신청합니다!,우리 반 동아리 대표 대치중 신청,대치중,대치중학교,1,대치중학교,1,대치중학교,1
C0571,서 울 대.. 오늘만 기다렸어요,울 오늘,서울대,서울대학교,1,서울대학교,1,서울대학교,1
C0572,중동고 친구랑 서울공업고 친구 같이 보고 있는데 저는 중동고로 신청!,중동고 친구 서울공업 같이 보고 저 신청,중동고 보고,중동고등학교 보고등학교,2,중동고등학교,1,중동고등학교,1
C0573,[인하부고] 이벤트 참여합니다,인하부고 이벤트 참여,인하부고,인하대학교사범대학부속고등학교,1,인하대학교사범대학부속고등학교,1,인하대학교사범대학부속고등학교,1
C0574,배민 이벤트 참여합니다! 대치초로 보내주세요,배민 이벤트 참여 대치초로,대치초,대치초등학교,1,,0,대치초등학교,1
C0575,연세대 치킨 주세요!!,연세대 치킨,연세대,연세대학교,1,연세대학교,1,연세대학교,1
C0576,대치초.. 오늘만 기다렸어요,대치초 오늘,대치초,대치초등학교,1,,0,대치초등학교,1
C0577,배민 최고… 대치중도 꼭 뽑아주세요,배민 최고 대치중도 꼭,최고,최고등학교,1,,0,,0
C0578,이화여대부속고~ 꼭 뽑아주세요,이화여대부속고 꼭,이화여대부속고,이화여자대학교사범대학부속이화금란고등학교,1,이화여자대학교사범대학부속이화금란고등학교,1,이화여자대학교사범대학부속이화금란고등학교,1
C0579,경기고 친구들이랑 같이 먹고 싶어요,경기 친구들이 같이,경기고 먹고,경기고등학교 먹고등학교,2,경기고등학교,1,경기고등학교,1
C0580,배고픈 휘문고 학생들 살려주세요ㅠㅠ,휘문고 학생들,휘문고,휘문고등학교,1,휘문고등학교,1,휘문고등학교,1
C0581,우리 학교는 연세대 입니다,우리 학교 연세대,학교 연세대,학교 연세대학교,2,연세대학교,1,연세대학교,1
C0582,이대부중!!! 치킨 부탁드려요,이대부중 치킨,이대부중,이화여자대학교사범대학부속이화·금란중학교,1,이화여자대학교사범대학부속이화·금란중학교,1,이화여자대학교사범대학부속이화·금란중학교,1
C0583,우리 반/동아리 대표로 이대부고 신청합니다!,우리 반 동아리 대표 이대부고 신청,이대부고,이화여자대학교사범대학부속이화금란고등학교,1,이화여자대학교사범대학부속이화금란고등학교,1,이화여자대학교사범대학부속이화금란고등학교,1
C0584,동아리방에서 기다릴게요 이대부초,동아리방 이대부초,이대부초,이화여자대학교사범대학부속초등학교,1,이화여자대학교사범대학부속초등학교,1,이화여자대학교사범대학부속초등학교,1
C0585,이화여대부속고도 참여 완료!,이화여대부속고 참여 완료,이화여대부속고,이화여자대학교사범대학부속이화금란고등학교,1,이화여자대학교사범대학부속이화금란고등학교,1,이화여자대학교사범대학부속이화금란고등학교,1
C0586,이화여대부속고 친구들이랑 같이 먹고 싶어요,이화여대부속고 친구들이 같이,이화여대부속고,이화여자대학교사범대학부속이화금란고등학교,1,이화여자대학교사범대학부속이화금란고등학교,1,이화여자대학교사범대학부속이화금란고등학교,1
C0587,[잠원초] 이벤트 참여합니다,잠원초 이벤트 참여,잠원초,잠원초등학교,1,잠원초등학교,1,잠원초등학교,1
C0588,오늘 과제 끝낸 고대 팀 치킨 가즈아ㅋㅋ,오늘 과제 고대 팀 치킨 가즈,고대,고려대학교,1,고려대학교,1,고려대학교,1
C0589,배민 이벤트 참여합니다! 인하대로 보내주세요,배민 이벤트 참여 인하대,인하대,인하대학교,1,인하대학교,1,인하대학교,1
C0590,잠실중 축제 준비팀입니다 치킨이면 밤샘 가능,잠실중 축제 준비팀 치킨이면 밤샘 가능,잠실중,잠실중학교,1,잠실중학교,1,잠실중학교,1
C0591,인하대 / 치킨 / 제발,인하대 치킨 제발,인하대,인하대학교,1,인하대학교,1,인하대학교,1
C0592,오늘 회의 많은데 인하대 치킨 지원 부탁드려요,오늘 회의 인하대 치킨 지원,인하대,인하대학교,1,인하대학교,1,인하대학교,1
C0593,시험기간엔 이대 치킨이 답,시험기간 이대 치킨 답,이대,이화여자대학교,1,이화여자대학교,1,이화여자대학교,1
C0594,이대부초.. 오늘만 기다렸어요,이대부초 오늘,이대부초,이화여자대학교사범대학부속초등학교,1,이화여자대학교사범대학부속초등학교,1,이화여자대학교사범대학부속초등학교,1
C0595,오늘은 이화여대부속고! 다시 말해 이화여대부속고!,오늘 이화여대부속고 다시 말,이화여대부속고,이화여자대학교사범대학부속이화금란고등학교,1,이화여자대학교사범대학부속이화금란고등학교,1,이화여자대학교사범대학부속이화금란고등학교,1
C0596,치킨 오면 인증샷 바로 올릴게요 이화여대부속초,치킨 인증샷 바로 이화여대부속초,이화여대부속초,이화여자대학교사범대학부속초등학교,1,이화여자대학교사범대학부속초등학교,1,이화여자대학교사범대학부속초등학교,1
C0597,인하대부속고  치킨  가즈아,인하대부속고 치킨 가즈,인하대부속고,인하대학교사범대학부속고등학교,1,인하대학교사범대학부속고등학교,1,인하대학교사범대학부속고등학교,1
C0598,배고픈 경기고 학생들 살려주세요ㅠㅠ,경기 학생들,배고 경기고,배고등학교 경기고등학교,2,경기고등학교,1,경기고등학교,1
C0599,학식 말고 치킨 먹고 싶어요 서울고,학식 치킨 서울,말고 먹고 서울고,말고등학교 먹고등학교 서울고등학교,3,서울고등학교,1,서울고등학교,1
C0600,건국대 vs 잠원초 얘기하다가 결국 건국대로 참여합니다,건국대 vs 잠원초 얘기 결국 참여,건국대 잠원초,건국대학교 잠원초등학교,2,건국대학교 잠원초등학교,2,건국대학교 잠원초등학교,2
C0601,건국대 뽑히면 친구들이랑 나눠먹을게요,건국대 친구들이,건국대,건국대학교,1,건국대학교,1,건국대학교,1
C0602,이화여대부속고 회식 대신 치킨 원합니다,이화여대부속고 회식 대신 치킨,이화여대부속고,이화여자대학교사범대학부속이화금란고등학교,1,이화여자대학교사범대학부속이화금란고등학교,1,이화여자대학교사범대학부속이화금란고등학교,1
C0603,인하대부속중 학생들 야근 말고 치킨 먹자 🙏,인하대부속중 학생들 야근 치킨,인하대부속중,인하대학교사범대학부속중학교,1,인하대학교사범대학부속중학교,1,인하대학교사범대학부속중학교,1
C0604,축제 뒤풀이 치킨은 성대로 부탁해요,축제 뒤풀이 치킨 성대 부탁,성대,성균관대학교,1,성균관대학교,1,성균관대학교,1
C0605,건대 뽑히면 친구들이랑 나눠먹을게요,건대 친구들이,건대,건국대학교,1,건국대학교,1,건국대학교,1
C0606,인하부고ㅋㅋ 치킨 기다립니다,인하부고 치킨,인하부고,인하대학교사범대학부속고등학교,1,인하대학교사범대학부속고등학교,1,인하대학교사범대학부속고등학교,1
C0607,서울공업고에 치킨 배달 오면 진짜 레전드,서울공업 치킨 배달 진짜 레전드,서울공업고,서울공업고등학교,1,서울공업고등학교,1,서울공업고등학교,1
C0608,한양대 vs 중앙대 얘기하다가 결국 한양대로 참여합니다,한양대 vs 중앙대 얘기 결국 참여,한양대 중앙대,한양대학교 중앙대학교,2,한양대학교 중앙대학교,2,한양대학교 중앙대학교,2
C0609,인하대부속초에 치킨 배달 오면 진짜 레전드,인하대부속초 치킨 배달 진짜 레전드,인하대부속초,인하대부속초등학교,1,,0,인하대학교부속초등학교,1
C0610,#서 초 중 #배민이벤트,초 중 배민이벤트,초 중,초등학교 중학교,2,초등학교,1,초등학교,1
C0611,#휘 문 고 #배민이벤트,휘 문 고 배민이벤트,고,고등학교,1,,0,,0
C0612,축제 뒤풀이 치킨은 중동고로 부탁해요,축제 뒤풀이 치킨 중동고 부탁,중동고,중동고등학교,1,중동고등학교,1,중동고등학교,1
C0613,배민 최고… 인하대도 꼭 뽑아주세요,배민 최고 인하대 꼭,최고 인하대,최고등학교 인하대학교,2,인하대학교,1,인하대학교,1
C0614,우리 반/동아리 대표로 반포중 신청합니다!,우리 반 동아리 대표 반포중 신청,반포중,반포중학교,1,반포중학교,1,반포중학교,1
C0615,이번엔 대치초 차례입니다 🍗,이번 대치초 차례,대치초,대치초등학교,1,,0,대치초등학교,1
C0616,중간고사 버틴 이화여대부속중 친구들한테 치킨 한 번만요,중간고사 이화여대부속중 친구들 치킨 번만,이화여대부속중,이화여자대학교사범대학부속이화·금란중학교,1,이화여자대학교사범대학부속이화·금란중학교,1,이화여자대학교사범대학부속이화·금란중학교,1
C0617,연대 응원단 여기 있습니다!!,연대 응원단 여기,연대,연세대학교,1,연세대학교,1,연세대학교,1
C0618,서울고 치킨 주세요!!,서울 치킨,서울고,서울고등학교,1,서울고등학교,1,서울고등학교,1
C0619,잠원초 / 치킨 / 제발,잠원초 치킨 제발,잠원초,잠원초등학교,1,잠원초등학교,1,잠원초등학교,1
C0620,동아리방에서 기다릴게요 이대부초,동아리방 이대부초,이대부초,이화여자대학교사범대학부속초등학교,1,이화여자대학교사범대학부속초등학교,1,이화여자대학교사범대학부속초등학교,1
C0621,배민 이벤트 참여합니다! 고대로 보내주세요,배민 이벤트 참여 고대로,고대,고려대학교,1,고려대학교,1,고려대학교,1
C0622,휘문고 친구랑 중앙대 친구 같이 보고 있는데 저는 휘문고로 신청!,휘문고 친구 중앙대 같이 보고 저 신청,휘문고 중앙대 보고,휘문고등학교 중앙대학교 보고등학교,3,휘문고등학교 중앙대학교,2,휘문고등학교 중앙대학교,2
C0623,#인하부중 #배민이벤트,인하부중 배민이벤트,인하부중,인하대학교사범대학부속중학교,1,인하대학교사범대학부속중학교,1,인하대학교사범대학부속중학교,1
C0624,인하대부속고 학생들 야근 말고 치킨 먹자 🙏,인하대부속고 학생들 야근 치킨,인하대부속고,인하대학교사범대학부속고등학교,1,인하대학교사범대학부속고등학교,1,인하대학교사범대학부속고등학교,1
C0625,경기고 친구들이랑 같이 먹고 싶어요,경기 친구들이 같이,경기고 먹고,경기고등학교 먹고등학교,2,경기고등학교,1,경기고등학교,1
C0626,치킨 오면 인증샷 바로 올릴게요 이화여대부속고,치킨 인증샷 바로 이화여대부속고,이화여대부속고,이화여자대학교사범대학부속이화금란고등학교,1,이화여자대학교사범대학부속이화금란고등학교,1,이화여자대학교사범대학부속이화금란고등학교,1
C0627,이번엔 이화여대부속중 차례입니다 🍗,이번 이화여대부속중 차례,이화여대부속중,이화여자대학교사범대학부속이화·금란중학교,1,이화여자대학교사범대학부속이화·금란중학교,1,이화여자대학교사범대학부속이화·금란중학교,1
C0628,[서강대] 이벤트 참여합니다,서강대 이벤트 참여,서강대,서강대학교,1,서강대학교,1,서강대학교,1
C0629,시험기간엔 잠실중 치킨이 답,시험기간 잠실중 치킨 답,잠실중,잠실중학교,1,잠실중학교,1,잠실중학교,1
C0630,우리 학교는 이화여대 입니다,우리 학교 이화여대,학교 이화여대,학교 이화여자대학교,2,이화여자대학교,1,이화여자대학교,1
C0631,건국대 가보자고 🍗,건국대,건국대,건국대학교,1,건국대학교,1,건국대학교,1
C0632,오늘 회의 많은데 이화여대부속중 치킨 지원 부탁드려요,오늘 회의 이화여대부속중 치킨 지원,이화여대부속중,이화여자대학교사범대학부속이화·금란중학교,1,이화여자대학교사범대학부속이화·금란중학교,1,이화여자대학교사범대학부속이화·금란중학교,1
C0633,서초중ㅋㅋ 치킨 기다립니다,서초중 치킨,서초중,서초중학교,1,서초중학교,1,서초중학교,1
C0634,이대 이대 치킨 주세요!,이대 치킨,이대,이화여자대학교,1,이화여자대학교,1,이화여자대학교,1
C0635,축제 뒤풀이 치킨은 서초초로 부탁해요,축제 뒤풀이 치킨 서초초로 부탁,서초,서초등학교,1,,0,서초초등학교,1
C0636,서초중~ 꼭 뽑아주세요,서초중 꼭,서초중,서초중학교,1,서초중학교,1,서초중학교,1
C0637,잠실중 친구들이랑 같이 먹고 싶어요,잠실중 친구들이 같이,잠실중,잠실중학교,1,잠실중학교,1,잠실중학교,1
C0638,휘문고 학생들 야근 말고 치킨 먹자 🙏,휘문고 학생들 야근 치킨,휘문고,휘문고등학교,1,휘문고등학교,1,휘문고등학교,1
C0639,축제 뒤풀이 치킨은 이화여대부속중로 부탁해요,축제 뒤풀이 치킨 이화여대부속중 부탁,이화여대부속중,이화여자대학교사범대학부속이화·금란중학교,1,이화여자대학교사범대학부속이화·금란중학교,1,이화여자대학교사범대학부속이화·금란중학교,1
C0640,배민 이벤트 참여합니다! 이대부초로 보내주세요,배민 이벤트 참여 이대부초,이대부초,이화여자대학교사범대학부속초등학교,1,이화여자대학교사범대학부속초등학교,1,이화여자대학교사범대학부속초등학교,1
C0641,인하대부속초!!! 치킨 부탁드려요,인하대부속초 치킨,인하대부속초,인하대부속초등학교,1,,0,인하대학교부속초등학교,1
C0642,서울고~ 꼭 뽑아주세요,서울 꼭,서울고,서울고등학교,1,서울고등학교,1,서울고등학교,1
C0643,서울고 친구들이랑 같이 먹고 싶어요,서울 친구들이 같이,서울고 먹고,서울고등학교 먹고등학교,2,서울고등학교,1,서울고등학교,1
C0644,고대 치킨 주세요!!,고대 치킨,고대,고려대학교,1,고려대학교,1,고려대학교,1
C0645,오늘 회의 많은데 이화여자대학교부속고등학교 치킨 지원 부탁드려요,오늘 회의 이화여자대학교부속고등학교 치킨 지원,이화여자대학교부속고등학교,이화여자대학교부속고등학교,1,,0,이화여자대학교부속고등학교,1
C0646,서울고ㅋㅋ 치킨 기다립니다,서울 치킨,서울고,서울고등학교,1,서울고등학교,1,서울고등학교,1
C0647,건국대 vs 대치초 얘기하다가 결국 건국대로 참여합니다,건국대 vs 대치초 얘기 결국 참여,건국대 대치초,건국대학교 대치초등학교,2,건국대학교,1,건국대학교,1
C0648,배고픈 연대 학생들 살려주세요ㅠㅠ,연대 학생들,연대,연세대학교,1,연세대학교,1,연세대학교,1
C0649,오늘 과제 끝낸 반포초 팀 치킨 가즈아ㅋㅋ,오늘 과제 반포초 팀 치킨 가즈,반포초,반포초등학교,1,반포초등학교,1,반포초등학교,1
C0650,우리 반/동아리 대표로 이대부중 신청합니다!,우리 반 동아리 대표 이대부중 신청,이대부중,이화여자대학교사범대학부속이화·금란중학교,1,이화여자대학교사범대학부속이화·금란중학교,1,이화여자대학교사범대학부속이화·금란중학교,1
C0651,중간고사 버틴 서울공고 친구들한테 치킨 한 번만요,중간고사 서울공고 친구들 치킨 번만,서울공고,서울공고등학교,1,,0,서울공고등학교,1
C0652,성대 뽑히면 친구들이랑 나눠먹을게요,성대 친구들이,성대,성균관대학교,1,성균관대학교,1,성균관대학교,1
C0653,경기고 vs 서강대 얘기하다가 결국 경기고로 참여합니다,경기 vs 서강대 얘기 결국 경기고로 참여,서강대,서강대학교,1,서강대학교,1,서강대학교,1
C0654,배고픈 대치중 학생들 살려주세요ㅠㅠ,대치중 학생들,대치중,대치중학교,1,대치중학교,1,대치중학교,1
C0655,중앙대!!! 치킨 부탁드려요,중앙대 치킨,중앙대,중앙대학교,1,중앙대학교,1,중앙대학교,1
C0656,서울고 친구가 놀러왔지만 치킨은 서울대로 주세요,서울 친구 치킨 서울대,서울대,서울대학교,1,서울대학교,1,서울대학교,1
C0657,인하대부속중 학생들 야근 말고 치킨 먹자 🙏,인하대부속중 학생들 야근 치킨,인하대부속중,인하대학교사범대학부속중학교,1,인하대학교사범대학부속중학교,1,인하대학교사범대학부속중학교,1
C0658,비 오는 날엔 치킨이죠 서초초 부탁드립니다,비 날 치킨이 서초초,서초초,서초초등학교,1,,0,서초초등학교,1
C0659,잠원초 vs 인하대부속중 얘기하다가 결국 잠원초로 참여합니다,잠원초 vs 인하대부속중 얘기 결국 잠원초로 참여,잠원초 인하대부속중,잠원초등학교 인하대학교사범대학부속중학교,2,잠원초등학교 인하대학교사범대학부속중학교,2,잠원초등학교 인하대학교사범대학부속중학교,2
C0660,휘문고 가보자고 🍗,휘문고,휘문고,휘문고등학교,1,휘문고등학교,1,휘문고등학교,1
C0661,중간고사 버틴 이화여대부속중 친구들한테 치킨 한 번만요,중간고사 이화여대부속중 친구들 치킨 번만,이화여대부속중,이화여자대학교사범대학부속이화·금란중학교,1,이화여자대학교사범대학부속이화·금란중학교,1,이화여자대학교사범대학부속이화·금란중학교,1
C0662,휘문고 회식 대신 치킨 원합니다,휘문고 회식 대신 치킨,휘문고,휘문고등학교,1,휘문고등학교,1,휘문고등학교,1
C0663,오늘 과제 끝낸 중앙대 팀 치킨 가즈아ㅋㅋ,오늘 과제 중앙대 팀 치킨 가즈,중앙대,중앙대학교,1,중앙대학교,1,중앙대학교,1
C0664,중간고사 버틴 이대 친구들한테 치킨 한 번만요,중간고사 이대 친구들 치킨 번만,이대,이화여자대학교,1,이화여자대학교,1,이화여자대학교,1
C0665,연대 가보자고 🍗,연대,연대,연세대학교,1,연세대학교,1,연세대학교,1
C0666,학식 말고 치킨 먹고 싶어요 대치초,학식 치킨 대치초,대치초,대치초등학교,1,,0,대치초등학교,1
C0667,서울공고 학생들 모여라,서울공고 학생들,서울공고,서울공고등학교,1,,0,서울공고등학교,1
C0668,우리 학교는 이대부초 입니다,우리 학교 이대부초,학교 이대부초,학교 이화여자대학교사범대학부속초등학교,2,이화여자대학교사범대학부속초등학교,1,이화여자대학교사범대학부속초등학교,1
C0669,배고픈 서초초 학생들 살려주세요ㅠㅠ,서초초 학생들,서초초,서초초등학교,1,,0,서초초등학교,1
C0670,중동고도 참여 완료!,중동고 참여 완료,중동고,중동고등학교,1,중동고등학교,1,중동고등학교,1
C0671,서초초 학생들 야근 말고 치킨 먹자 🙏,서초초 학생들 야근 치킨,서초초,서초초등학교,1,,0,서초초등학교,1
C0672,서초중 축제 준비팀입니다 치킨이면 밤샘 가능,서초중 축제 준비팀 치킨이면 밤샘 가능,서초중,서초중학교,1,서초중학교,1,서초중학교,1
C0673,중동고 / 치킨 / 제발,중동고 치킨 제발,중동고,중동고등학교,1,중동고등학교,1,중동고등학교,1
C0674,서울대 치킨 주세요!!,서울대 치킨,서울대,서울대학교,1,서울대학교,1,서울대학교,1
C0675,우리 학교는 이화여대부속고 입니다,우리 학교 이화여대부속고,학교 이화여대부속고,학교 이화여자대학교사범대학부속이화금란고등학교,2,이화여자대학교사범대학부속이화금란고등학교,1,이화여자대학교사범대학부속이화금란고등학교,1
C0676,오늘 회의 많은데 서울공고 치킨 지원 부탁드려요,오늘 회의 서울공고 치킨 지원,서울공고,서울공고등학교,1,,0,서울공고등학교,1
C0677,학식 말고 치킨 먹고 싶어요 이대부중,학식 치킨 이대부중,이대부중,이화여자대학교사범대학부속이화·금란중학교,1,이화여자대학교사범대학부속이화·금란중학교,1,이화여자대학교사범대학부속이화·금란중학교,1
C0678,우리 학교는 서초초 입니다,우리 학교 서초초,학교 서초초,학교 서초초등학교,2,,0,서초초등학교,1
C0679,건대 응원단 여기 있습니다!!,건대 응원단 여기,건대,건국대학교,1,건국대학교,1,건국대학교,1
C0680,반포중도 참여 완료!,반포중도 참여 완료,반포중,반포중학교,1,반포중학교,1,반포중학교,1
C0681,배민 이벤트 참여합니다! 인하대학교부속초등학교로 보내주세요,배민 이벤트 참여 인하대학교부속초등학교,인하대학교부속초등학교,인하대학교부속초등학교,1,,0,인하대학교부속초등학교,1
C0682,서초중 학생들 야근 말고 치킨 먹자 🙏,서초중 학생들 야근 치킨,서초중,서초중학교,1,서초중학교,1,서초중학교,1
C0683,잠원초등학교 치킨 배달 부탁드립니다.,잠원초등학교 치킨 배달,잠원초등학교,잠원초등학교,1,잠원초등학교,1,잠원초등학교,1
C0684,학식 말고 치킨 먹고 싶어요 대치중,학식 치킨 대치중,대치중,대치중학교,1,대치중학교,1,대치중학교,1
C0685,서울대도 참여 완료!,서울대 참여 완료,서울대,서울대학교,1,서울대학교,1,서울대학교,1
C0686,오늘 회의 많은데 휘문고 치킨 지원 부탁드려요,오늘 회의 휘문고 치킨 지원,휘문고,휘문고등학교,1,휘문고등학교,1,휘문고등학교,1
